단어,up,down,total,prob_up,prob_down,polarity_score
그야말로/MAG,30,12,41,8.879517380471337e-06,4.913910338335011e-06,1.807016565035657
관철/NNG,22,7,28,6.511646079012314e-06,2.86644769736209e-06,2.271677967473398
청약/NNG,656,331,986,0.0001941654467196,0.0001355420268324,1.4325110171158804
원리금/NNG;부담/NNG,18,6,23,5.327710428282802e-06,2.4569551691675057e-06,2.168419878042789
정계/NNG,17,3,19,5.031726515600424e-06,1.2284775845837528e-06,4.095904214080822
중증/NNG,24,6,29,7.103613904377069e-06,2.4569551691675057e-06,2.891226504057052
피트/NNG,83,30,112,2.4566664752637364e-05,1.228477584583753e-05,1.9997649986394608
자체사업/NNG,18,8,25,5.327710428282802e-06,3.2759402255566742e-06,1.6263149085320916
소액주주/NNG,38,11,48,1.124738868193036e-05,4.504417810140428e-06,2.496968344412908
전망/NNG;강화/NNG,62,31,92,1.835100258630743e-05,1.2694268374032111e-05,1.445613252028526
홍제/NNG,19,1,19,5.62369434096518e-06,4.094925281945843e-07,13.733325894270996
앰프/NNG,19,1,19,5.62369434096518e-06,4.094925281945843e-07,13.733325894270996
평잔/NNG,115,54,168,3.4038149958473456e-05,2.2112596522507552e-05,1.539310407252597
허리/NNG,44,8,51,1.3023292158024628e-05,3.2759402255566742e-06,3.975436443078446
상금/NNG,26,11,36,7.695581729741824e-06,4.504417810140428e-06,1.7084520251246211
지구/NNG,172,70,241,5.0909232981369e-05,2.86644769736209e-05,1.7760391382064744
신용거래/NNG,83,46,128,2.4566664752637364e-05,1.883665629695088e-05,1.304194564330083
텍스트/NNG,35,2,36,1.0359436943883226e-05,8.189850563891686e-07,12.6491159552496
자금/NNG;조달/NNG;성공/NNG,23,12,34,6.8076299916946914e-06,4.913910338335011e-06,1.3853793665273373
표했/VV,30,12,41,8.879517380471337e-06,4.913910338335011e-06,1.807016565035657
병의원/NNG,13,5,17,3.847790864870912e-06,2.0474626409729214e-06,1.879297227637084
약정서/NNG,32,5,36,9.471485205836092e-06,2.0474626409729214e-06,4.625962406491283
밀어내/VV,13,6,18,3.847790864870912e-06,2.4569551691675057e-06,1.5660810230309028
실로/NNG,19,6,24,5.62369434096518e-06,2.4569551691675057e-06,2.288887649045166
환매수수료/NNG,16,4,19,4.735742602918046e-06,1.6379701127783371e-06,2.891226504057052
물가/NNG;둔화/NNG,247,84,330,7.310802643254733e-05,3.439737236834508e-05,2.1253956741133684
소각/NNG,118,16,133,3.4926101696520594e-05,6.5518804511133485e-06,5.330698866855189
소외업종/NNG,19,2,20,5.62369434096518e-06,8.189850563891686e-07,6.866662947135498
수익성/NNG;방어/NNG,17,3,19,5.031726515600424e-06,1.2284775845837528e-06,4.095904214080822
차액결제선물환/NNG,495,184,678,0.0001465120367777,7.534662518780351e-05,1.944506955853588
성수/NNG,78,2,79,2.308674518922548e-05,8.189850563891686e-07,28.189458414556256
roe/NNG,353,120,472,0.0001044823211768,4.913910338335012e-05,2.126256158191957
열흘/NNG,26,12,37,7.695581729741824e-06,4.913910338335011e-06,1.5660810230309028
미/NNG;경제/NNG;견조/NNG,22,6,27,6.511646079012314e-06,2.4569551691675057e-06,2.6502909620522974
전원/NNG,124,54,177,3.670200517261486e-05,2.2112596522507552e-05,1.659778178254974
하락/NNG;하향/NNG,18,5,22,5.327710428282802e-06,2.0474626409729214e-06,2.6021038536513466
각오/NNG,39,8,46,1.1543372594612738e-05,3.2759402255566742e-06,3.523682301819532
미/NNG;금리/NNG;하락/NNG,43,23,65,1.2727308245342247e-05,9.41832814847544e-06,1.351334126896231
인플레이션/NNG;부담/NNG,29,16,44,8.583533467788958e-06,6.5518804511133485e-06,1.3100870096508517
향한/VV,119,51,169,3.522208560920297e-05,2.08841189379238e-05,1.6865487940332802
드러낼/VV,16,6,21,4.735742602918046e-06,2.4569551691675057e-06,1.9274843360380345
매진/NNG,46,19,64,1.3615259983389385e-05,7.780358035697102e-06,1.749952884034531
채권전략가/NNG,14,6,19,4.143774777553291e-06,2.4569551691675057e-06,1.6865487940332802
최적/NNG,190,95,284,5.62369434096518e-05,3.890179017848551e-05,1.4456132520285256
금리/NNG;부담/NNG;낮/VV,14,5,18,4.143774777553291e-06,2.0474626409729214e-06,2.023858552839936
나눠/VV,199,54,252,5.89007986237932e-05,2.2112596522507552e-05,2.6636762699414502
배상/NNG,297,95,391,8.790722206666623e-05,3.890179017848551e-05,2.25972176764459
규모의경제/NNG,17,5,21,5.031726515600424e-06,2.0474626409729214e-06,2.457542528448493
수출/NNG;회복/NNG,98,52,149,2.900642344287304e-05,2.1293611466118384e-05,1.3622124874884185
급물살/NNG,22,4,25,6.511646079012314e-06,1.6379701127783371e-06,3.975436443078446
대별/NNG,56,22,77,1.6575099110213163e-05,9.008835620280857e-06,1.839871411672669
매장/NNG,172,62,233,5.0909232981369e-05,2.5388536748064223e-05,2.005205478620213
실리/NNG,21,8,28,6.215662166329935e-06,3.2759402255566742e-06,1.89736739328744
던지/VV,85,29,113,2.515863257800212e-05,1.1875283317642944e-05,2.118571145214218
높/VA;인상/NNG,24,8,31,7.103613904377069e-06,3.2759402255566742e-06,2.168419878042789
탐사/NNG,25,13,37,7.399597817059448e-06,5.323402866529596e-06,1.390012742335121
큰손/NNG,93,36,128,2.7526503879461143e-05,1.4741731015005034e-05,1.8672504505368457
데스크/NNG,29,9,37,8.583533467788958e-06,3.6854327537512585e-06,2.329043572712625
오가/VV,54,25,78,1.5983131284848406e-05,1.0237313204864608e-05,1.561262312190808
기업/NNG;임금/NNG;인상/NNG,14,7,20,4.143774777553291e-06,2.86644769736209e-06,1.445613252028526
eps/NNG,726,224,949,0.0002148843206074,9.172632631558688e-05,2.3426679039569414
자산계정/NNG,20,5,24,5.9196782536475576e-06,2.0474626409729214e-06,2.891226504057052
수혜/NNG,673,348,1020,0.0001991971732352,0.0001425033998117,1.3978415497344798
억울/NNG,27,10,36,7.991565642424203e-06,4.094925281945843e-06,1.95157789023851
시장조사기관/NNG,39,6,44,1.1543372594612738e-05,2.4569551691675057e-06,4.698243069092709
가점/NNG,61,11,71,1.805501867362505e-05,4.504417810140428e-06,4.008291289715458
구속/NNG,60,24,83,1.7759034760942674e-05,9.827820676670024e-06,1.807016565035657
필라델피아반도체지수/NNG;상승/NNG,25,4,28,7.399597817059448e-06,1.6379701127783371e-06,4.517541412589144
퍼포먼스/NNG,22,10,31,6.511646079012314e-06,4.094925281945843e-06,1.5901745772313784
출렁이/VV,29,10,38,8.583533467788958e-06,4.094925281945843e-06,2.0961392154413625
보임/NNG,76,41,116,2.249477736386072e-05,1.6789193655977957e-05,1.3398366726118045
증류/NNG,46,1,46,1.3615259983389385e-05,4.094925281945843e-07,33.24910479665609
마이너스성장률/NNG,15,7,21,4.439758690235668e-06,2.86644769736209e-06,1.5488713414591349
공급/NNG;압력/NNG,12,6,17,3.5518069521885345e-06,2.4569551691675057e-06,1.445613252028526
농업인/NNG,49,12,60,1.4503211721436517e-05,4.913910338335011e-06,2.9514603895582403
재건축/NNG,760,115,874,0.0002249477736386,4.709164074237719e-05,4.776809006702955
사망/NNG,131,47,177,3.877389256139151e-05,1.9246148825145463e-05,2.0146312342099666
기계학습/NNG,22,2,23,6.511646079012314e-06,8.189850563891686e-07,7.950872886156892
불패/NNG,17,2,18,5.031726515600424e-06,8.189850563891686e-07,6.143856321121234
제도개선/NNG,238,92,329,7.044417121840594e-05,3.767331259390176e-05,1.869869315123854
벤처/NNG,207,57,263,6.126866992525222e-05,2.3341074107091305e-05,2.6249293260517965
만난/VV,69,28,96,2.0422889975084075e-05,1.146579078944836e-05,1.781202042678005
병역/NNG,29,5,33,8.583533467788958e-06,2.0474626409729214e-06,4.192278430882725
실내/NNG,54,23,76,1.5983131284848406e-05,9.41832814847544e-06,1.6970242523813128
신규등록/NNG,29,4,32,8.583533467788958e-06,1.6379701127783371e-06,5.240348038603406
예치/NNG,216,118,333,6.393252513939362e-05,4.832011832696095e-05,1.3231036543989896
철도망/NNG,45,11,55,1.3319276070707004e-05,4.504417810140428e-06,2.956936197331076
선제/NNG;금리/NNG;인하/NNG,54,21,74,1.5983131284848406e-05,8.59934309208627e-06,1.8586456097509616
행진/NNG,158,54,211,4.676545820381571e-05,2.2112596522507552e-05,2.1148786464861766
하한가/NNG,121,43,163,3.5814053434567724e-05,1.7608178712367125e-05,2.0339442266912977
방위/NNG,69,35,103,2.0422889975084075e-05,1.433223848681045e-05,1.424961634142404
사금융/NNG,121,19,139,3.5814053434567724e-05,7.780358035697102e-06,4.603136934090832
소재지/NNG,29,4,32,8.583533467788958e-06,1.6379701127783371e-06,5.240348038603406
경협/NNG,77,20,96,2.2790761276543096e-05,8.189850563891686e-06,2.7828055101549123
계영/NNG,16,2,17,4.735742602918046e-06,8.189850563891686e-07,5.782453008114104
중국인/NNG,59,23,81,1.7463050848260297e-05,9.41832814847544e-06,1.8541561276018048
단숨에/MAG,37,12,48,1.095140476924798e-05,4.913910338335011e-06,2.2286537635439774
독촉/NNG,16,5,20,4.735742602918046e-06,2.0474626409729214e-06,2.3129812032456414
자금부족/NNG,33,13,45,9.76746911851847e-06,5.323402866529596e-06,1.83481681988236
협의체/NNG,163,37,199,4.82453777672276e-05,1.515122354319962e-05,3.184256217306077
업무계획/NNG,43,4,46,1.2727308245342247e-05,1.6379701127783371e-06,7.770171229653326
공급/NNG;차질/NNG,29,16,44,8.583533467788958e-06,6.5518804511133485e-06,1.3100870096508517
모집액/NNG,69,37,105,2.0422889975084075e-05,1.515122354319962e-05,1.347936680945517
주인/NNG,211,85,295,6.245260557598174e-05,3.480686489653967e-05,1.7942611539883466
대출/NNG;금리/NNG;낮/VA,19,8,26,5.62369434096518e-06,3.2759402255566742e-06,1.7166657367838745
하락/NNG;압력/NNG,129,61,189,3.8181924736026745e-05,2.497904421986964e-05,1.5285582746859
신용보증기금/NNG,96,48,143,2.841445561750828e-05,1.9655641353340045e-05,1.445613252028526
취항/NNG,16,3,18,4.735742602918046e-06,1.2284775845837528e-06,3.854968672076069
거두/VV,99,48,146,2.930240735555541e-05,1.9655641353340045e-05,1.4907886661544172
투시도/NNG,54,27,80,1.5983131284848406e-05,1.1056298261253776e-05,1.4456132520285256
대손율/NNG,23,1,23,6.8076299916946914e-06,4.094925281945843e-07,16.624552398328046
준다고/VV,19,6,24,5.62369434096518e-06,2.4569551691675057e-06,2.288887649045166
바보/NNG,21,1,21,6.215662166329935e-06,4.094925281945843e-07,15.17893914629952
행복/NNG,162,32,193,4.794939385454522e-05,1.3103760902226695e-05,3.659208544197206
최선/NNG,211,108,318,6.245260557598174e-05,4.4225193045015104e-05,1.4121499823056434
가이드라인/NNG,209,88,296,6.186063775061697e-05,3.603534248112342e-05,1.716665736783874
가까이/MAG,715,321,1035,0.0002116284975679,0.0001314471015504,1.6099898367607413
별명/NNG,16,8,23,4.735742602918046e-06,3.2759402255566742e-06,1.445613252028526
행정절차법/NNG,25,1,25,7.399597817059448e-06,4.094925281945843e-07,18.07016565035657
경제/NNG;높/VA,34,15,48,1.0063453031200847e-05,6.142387922918765e-06,1.638361685632329
순금/NNG,41,3,43,1.2135340419977494e-05,1.2284775845837528e-06,9.878357222194929
산업협회/NNG,49,10,58,1.4503211721436517e-05,4.094925281945843e-06,3.5417524674698884
진료비/NNG,28,4,31,8.287549555106581e-06,1.6379701127783371e-06,5.0596463820998405
환차손/NNG,30,14,43,8.879517380471337e-06,5.73289539472418e-06,1.5488713414591349
미소금융/NNG,141,12,152,4.173373168821528e-05,4.913910338335011e-06,8.492977855667588
오디오/NNG,23,3,25,6.8076299916946914e-06,1.2284775845837528e-06,5.541517466109349
원전사태/NNG,21,1,21,6.215662166329935e-06,4.094925281945843e-07,15.17893914629952
목적/VV,13,5,17,3.847790864870912e-06,2.0474626409729214e-06,1.879297227637084
후문/NNG,17,9,25,5.031726515600424e-06,3.6854327537512585e-06,1.3653014046936076
국방/NNG,101,40,140,2.9894375180920167e-05,1.637970112778337e-05,1.825086730686014
해시/NNG,15,4,18,4.439758690235668e-06,1.6379701127783371e-06,2.710524847553486
특공/NNG,37,20,56,1.095140476924798e-05,8.189850563891686e-06,1.3371922581263862
장려금/NNG,22,9,30,6.511646079012314e-06,3.6854327537512585e-06,1.7668606413681982
잡음/NNG,26,12,37,7.695581729741824e-06,4.913910338335011e-06,1.5660810230309028
가성비/NNG,62,12,73,1.835100258630743e-05,4.913910338335011e-06,3.734500901073692
개장/NNG,1233,473,1705,0.0003649481643373,0.000193689965836,1.884187251322592
살림/NNG,29,13,41,8.583533467788958e-06,5.323402866529596e-06,1.61241478110874
이자/NNG;부담/NNG;늘/VV,12,6,17,3.5518069521885345e-06,2.4569551691675057e-06,1.445613252028526
최대/NNG;하락/NNG,34,9,42,1.0063453031200847e-05,3.6854327537512585e-06,2.7306028093872152
밋밋/NNG,14,5,18,4.143774777553291e-06,2.0474626409729214e-06,2.023858552839936
콕스/NNG,14,6,19,4.143774777553291e-06,2.4569551691675057e-06,1.6865487940332802
통틀어/MAG,22,10,31,6.511646079012314e-06,4.094925281945843e-06,1.5901745772313784
발행자금/NNG,37,16,52,1.095140476924798e-05,6.5518804511133485e-06,1.671490322657983
현금비중/NNG,52,28,79,1.539116345948365e-05,1.146579078944836e-05,1.3423551625979169
내국/NNG,34,14,47,1.0063453031200847e-05,5.73289539472418e-06,1.7553875203203526
기업지배구조/NNG,19,10,28,5.62369434096518e-06,4.094925281945843e-06,1.3733325894270996
강진/NNG,36,12,47,1.0655420856565604e-05,4.913910338335011e-06,2.168419878042789
가자지구/NNG,70,17,86,2.071887388776645e-05,6.961372979307933e-06,2.9762625777057883
경제/NNG;확장/NNG,24,11,34,7.103613904377069e-06,4.504417810140428e-06,1.5770326385765734
전경/NNG,385,161,545,0.0001139538063827,6.592829703932807e-05,1.7284506274254112
달러인덱스/NNG;오르/VV,36,2,37,1.0655420856565604e-05,8.189850563891686e-07,13.010519268256733
돌입/NNG,252,120,371,7.458794599595923e-05,4.913910338335012e-05,1.517893914629952
켜졌/VV,42,15,56,1.243132433265987e-05,6.142387922918765e-06,2.023858552839936
원가/NNG;부담/NNG,23,9,31,6.8076299916946914e-06,3.6854327537512585e-06,1.847172488703116
기시/VV,17,5,21,5.031726515600424e-06,2.0474626409729214e-06,2.457542528448493
가피/NNG,27,11,37,7.991565642424203e-06,4.504417810140428e-06,1.7741617183986451
불확실성/NNG;크/VV,113,55,167,3.34461821331087e-05,2.2522089050702138e-05,1.4850390679929402
농협/NNG,398,189,586,0.0001178015972475,7.739408782877644e-05,1.5221007256808283
라이프/NNG,91,28,118,2.693453605409639e-05,1.146579078944836e-05,2.3491215345463545
경화증/NNG,29,1,29,8.583533467788958e-06,4.094925281945843e-07,20.961392154413623
학생/NNG,81,38,118,2.397469692727261e-05,1.5560716071394204e-05,1.5407193870304026
시장지배력/NNG,31,14,44,9.175501293153715e-06,5.73289539472418e-06,1.6005003861744391
공급계약/NNG,52,20,71,1.539116345948365e-05,8.189850563891686e-06,1.879297227637084
edi/NNG,17,6,22,5.031726515600424e-06,2.4569551691675057e-06,2.047952107040411
전세난/NNG,27,6,32,7.991565642424203e-06,2.4569551691675057e-06,3.252629817064183
임시국회/NNG,20,6,25,5.9196782536475576e-06,2.4569551691675057e-06,2.409355420047543
반감기/NNG,354,136,489,0.0001047783050895,5.5690983834463466e-05,1.881423129478302
운암/NNG,22,3,24,6.511646079012314e-06,1.2284775845837528e-06,5.300581924104595
노후/NNG,254,81,334,7.517991382132398e-05,3.316889478376133e-05,2.266578802563244
개인연금/NNG,40,9,48,1.1839356507295117e-05,3.6854327537512585e-06,3.212473893396724
미비점/NNG,12,6,17,3.5518069521885345e-06,2.4569551691675057e-06,1.445613252028526
거짓말/NNG,32,13,44,9.471485205836092e-06,5.323402866529596e-06,1.7792163101889549
청사/NNG,109,35,143,3.226224648237919e-05,1.433223848681045e-05,2.2510263495872755
내줬/VV,33,13,45,9.76746911851847e-06,5.323402866529596e-06,1.83481681988236
분수령/NNG,26,14,39,7.695581729741824e-06,5.73289539472418e-06,1.3423551625979169
수출/NNG;늘/VV,41,21,61,1.2135340419977494e-05,8.59934309208627e-06,1.4111938888849895
수령액/NNG,23,5,27,6.8076299916946914e-06,2.0474626409729214e-06,3.324910479665609
수송/NNG,44,19,62,1.3023292158024628e-05,7.780358035697102e-06,1.67386797603303
채국/NNG,51,19,69,1.5095179546801272e-05,7.780358035697102e-06,1.9401651540382845
예금자보호법/NNG,36,9,44,1.0655420856565604e-05,3.6854327537512585e-06,2.891226504057052
퀴즈/NNG,16,4,19,4.735742602918046e-06,1.6379701127783371e-06,2.891226504057052
전통자산/NNG,34,6,39,1.0063453031200847e-05,2.4569551691675057e-06,4.095904214080822
유혹/NNG,38,9,46,1.124738868193036e-05,3.6854327537512585e-06,3.051850198726888
다분/NNG,13,6,18,3.847790864870912e-06,2.4569551691675057e-06,1.5660810230309028
떠나/VV,146,74,219,4.321365125162717e-05,3.030244708639924e-05,1.426077937811924
배상안/NNG,43,20,62,1.2727308245342247e-05,8.189850563891686e-06,1.5540342459306653
어촌/NNG,19,3,21,5.62369434096518e-06,1.2284775845837528e-06,4.577775298090332
주택비중/NNG,18,4,21,5.327710428282802e-06,1.6379701127783371e-06,3.252629817064183
갈릴/VV,23,8,30,6.8076299916946914e-06,3.2759402255566742e-06,2.0780690497910057
농민/NNG,69,7,75,2.0422889975084075e-05,2.86644769736209e-06,7.12480817071202
유통망/NNG,17,5,21,5.031726515600424e-06,2.0474626409729214e-06,2.457542528448493
승인/NNG,783,350,1132,0.0002317554036303,0.0001433223848681,1.6170216804833366
시추/NNG,58,28,85,1.7167066935577917e-05,1.146579078944836e-05,1.49724229674383
국내선/NNG,22,6,27,6.511646079012314e-06,2.4569551691675057e-06,2.6502909620522974
거래처/NNG,44,16,59,1.3023292158024628e-05,6.5518804511133485e-06,1.987718221539223
광명/NNG,110,22,131,3.2558230395061565e-05,9.008835620280857e-06,3.6140331300713138
중소형주/NNG,101,34,134,2.9894375180920167e-05,1.3922745958615866e-05,2.1471608596306044
일컫/VV,23,11,33,6.8076299916946914e-06,4.504417810140428e-06,1.5113229453025496
미분양/NNG,387,169,555,0.000114545774208,6.920423726488475e-05,1.6551844039498207
스미싱/NNG,19,5,23,5.62369434096518e-06,2.0474626409729214e-06,2.746665178854199
배당소득/NNG,52,15,66,1.539116345948365e-05,6.142387922918765e-06,2.5057296368494444
빠듯/NNG,14,5,18,4.143774777553291e-06,2.0474626409729214e-06,2.023858552839936
역방향/NNG,21,4,24,6.215662166329935e-06,1.6379701127783371e-06,3.79473478657488
의사/NNG,1511,134,1644,0.000447231692063,5.4871998778074295e-05,8.150453820205607
재테크/NNG,185,51,235,5.475702384623991e-05,2.08841189379238e-05,2.621945604169385
일제/NNG,64,22,85,1.8942970411672184e-05,9.008835620280857e-06,2.1027101847687644
장서/NNG,127,45,171,3.758995691066199e-05,1.842716376875629e-05,2.03992092230692
로고/NNG,43,19,61,1.2727308245342247e-05,7.780358035697102e-06,1.635825522032279
과매도/NNG,74,26,99,2.1902809538495963e-05,1.0646805733059192e-05,2.057218858655979
금리/NNG;플러스/NNG,15,7,21,4.439758690235668e-06,2.86644769736209e-06,1.5488713414591349
고발/NNG,25,12,36,7.399597817059448e-06,4.913910338335011e-06,1.5058471375297144
거시/NNG;불확실성/NNG,22,10,31,6.511646079012314e-06,4.094925281945843e-06,1.5901745772313784
금리/NNG;인하/NNG;가능성/NNG;인하/NNG,19,1,19,5.62369434096518e-06,4.094925281945843e-07,13.733325894270996
우대금리/NNG,788,234,1021,0.0002332353231937,9.582125159753271e-05,2.434066757689056
미뤄졌/VV,46,12,57,1.3615259983389385e-05,4.913910338335011e-06,2.7707587330546746
사과/NNG,250,112,361,7.399597817059448e-05,4.586316315779344e-05,1.6134076473532657
야권/NNG,85,12,96,2.515863257800212e-05,4.913910338335011e-06,5.119880267601029
원대/NNG,898,365,1262,0.0002657935535887,0.000149464772791,1.7783023292076936
예정액/NNG,68,36,103,2.012690606240169e-05,1.4741731015005034e-05,1.3653014046936076
서양/NNG,13,7,19,3.847790864870912e-06,2.86644769736209e-06,1.3423551625979169
기쁘/VA,17,6,22,5.031726515600424e-06,2.4569551691675057e-06,2.047952107040411
원유/NNG;재고/NNG;증가/NNG,23,8,30,6.8076299916946914e-06,3.2759402255566742e-06,2.0780690497910057
상고하저/NNG,53,27,79,1.568714737216603e-05,1.1056298261253776e-05,1.4188426362502198
자금/NNG;마련/NNG;부담/NNG,20,8,27,5.9196782536475576e-06,3.2759402255566742e-06,1.807016565035657
행정/NNG,192,77,268,5.682891123501655e-05,3.153092467098299e-05,1.802323015516084
세울/VV,18,10,27,5.327710428282802e-06,4.094925281945843e-06,1.3010519268256733
어마어마/NNG,19,3,21,5.62369434096518e-06,1.2284775845837528e-06,4.577775298090332
한주/NNG,19,5,23,5.62369434096518e-06,2.0474626409729214e-06,2.746665178854199
일풍/NNG,16,4,19,4.735742602918046e-06,1.6379701127783371e-06,2.891226504057052
은행/NNG;금리/NNG;인하/NNG,26,10,35,7.695581729741824e-06,4.094925281945843e-06,1.879297227637084
신조어/NNG,19,5,23,5.62369434096518e-06,2.0474626409729214e-06,2.746665178854199
고액자산가/NNG,86,24,109,2.545461649068449e-05,9.827820676670024e-06,2.590057076551109
시공/NNG,154,71,224,4.558152255308619e-05,2.907396950181549e-05,1.5677777521999503
증권감독관리위원회/NNG,34,7,40,1.0063453031200847e-05,2.86644769736209e-06,3.510775040640705
선배/NNG,16,8,23,4.735742602918046e-06,3.2759402255566742e-06,1.445613252028526
쾌적성/NNG,13,6,18,3.847790864870912e-06,2.4569551691675057e-06,1.5660810230309028
후발주자/NNG,37,8,44,1.095140476924798e-05,3.2759402255566742e-06,3.342980645315966
상관계수/NNG,120,29,148,3.551806952188535e-05,1.1875283317642944e-05,2.990923969714191
어리/VA,31,15,45,9.175501293153715e-06,6.142387922918765e-06,1.4938003604294767
고용보고서/NNG,245,67,311,7.251605860718258e-05,2.7435999389037147e-05,2.643098856320812
금고/NNG,200,106,305,5.919678253647558e-05,4.340620798862593e-05,1.363786086819364
전망/NNG;증가/NNG,30,12,41,8.879517380471337e-06,4.913910338335011e-06,1.807016565035657
안마/NNG,19,1,19,5.62369434096518e-06,4.094925281945843e-07,13.733325894270996
중재안/NNG,19,3,21,5.62369434096518e-06,1.2284775845837528e-06,4.577775298090332
주저/NNG,61,33,93,1.805501867362505e-05,1.3513253430421284e-05,1.336097096571819
축기/NNG,16,4,19,4.735742602918046e-06,1.6379701127783371e-06,2.891226504057052
멈추/VV,342,151,492,0.0001012264981373,6.183337175738223e-05,1.6370852059395886
컨센서스/NNG;하회/NNG,26,11,36,7.695581729741824e-06,4.504417810140428e-06,1.7084520251246211
재정/NNG;적자/NNG;증가/NNG,14,6,19,4.143774777553291e-06,2.4569551691675057e-06,1.6865487940332802
지수/NNG;cac40/NNG;하락/NNG,20,6,25,5.9196782536475576e-06,2.4569551691675057e-06,2.409355420047543
행순/NNG,19,8,26,5.62369434096518e-06,3.2759402255566742e-06,1.7166657367838745
기차/NNG,26,13,38,7.695581729741824e-06,5.323402866529596e-06,1.4456132520285256
부동산/NNG;위축/NNG,28,9,36,8.287549555106581e-06,3.6854327537512585e-06,2.248731725377707
걸어서/VV,34,12,45,1.0063453031200847e-05,4.913910338335011e-06,2.047952107040411
이슈기업/NNG,18,3,20,5.327710428282802e-06,1.2284775845837528e-06,4.336839756085578
opec/NNG;감산/NNG,42,20,61,1.243132433265987e-05,8.189850563891686e-06,1.517893914629952
가격/NNG;내리/VV,34,17,50,1.0063453031200847e-05,6.961372979307933e-06,1.4456132520285256
포화/NNG,16,7,22,4.735742602918046e-06,2.86644769736209e-06,1.6521294308897436
신혼/NNG,317,107,423,9.38269003203138e-05,4.381570051682052e-05,2.1413990695936573
산한/NNG,177,80,256,5.238915254478089e-05,3.275940225556674e-05,1.5992096600565566
번영/NNG,19,8,26,5.62369434096518e-06,3.2759402255566742e-06,1.7166657367838745
채권/NNG;높/VA,26,5,30,7.695581729741824e-06,2.0474626409729214e-06,3.758594455274167
케이/NNG,19,9,27,5.62369434096518e-06,3.6854327537512585e-06,1.525925099363444
소프트/NNG,18,7,24,5.327710428282802e-06,2.86644769736209e-06,1.8586456097509616
의뢰/NNG,58,18,75,1.7167066935577917e-05,7.370865507502517e-06,2.329043572712625
거래/NNG,10850,5936,16785,0.0032114254526038,0.002430747647363,1.3211677716062586
덧붙이/VV,1643,816,2458,0.0004863015685371,0.0003341459030067,1.4553569688007768
소셜/NNG,66,26,91,1.953493823703694e-05,1.0646805733059192e-05,1.83481681988236
수요/NNG;많/VA,83,23,105,2.4566664752637364e-05,9.41832814847544e-06,2.608389128660166
폭증/NNG,31,15,45,9.175501293153715e-06,6.142387922918765e-06,1.4938003604294767
대중화/NNG,30,16,45,8.879517380471337e-06,6.5518804511133485e-06,1.355262423776743
격돌/NNG,12,6,17,3.5518069521885345e-06,2.4569551691675057e-06,1.445613252028526
금리/NNG;인하/NNG;지연/NNG,451,83,533,0.0001334887446197,3.3987879840150496e-05,3.9275396184630433
접도/NNG,34,7,40,1.0063453031200847e-05,2.86644769736209e-06,3.510775040640705
경제/NNG;약하/VA,13,7,19,3.847790864870912e-06,2.86644769736209e-06,1.3423551625979169
무효/NNG,63,17,79,1.8646986498989807e-05,6.961372979307933e-06,2.678636319935209
고물가/NNG,401,140,540,0.0001186895489856,5.73289539472418e-05,2.0703246930837103
인플레이션/NNG;우려/NNG,106,40,145,3.137429474433206e-05,1.637970112778337e-05,1.9154375589377968
위험/NNG;높/VV,25,11,35,7.399597817059448e-06,4.504417810140428e-06,1.6427423318505974
사철/NNG,29,7,35,8.583533467788958e-06,2.86644769736209e-06,2.9944845934876603
상장법인/NNG,13,7,19,3.847790864870912e-06,2.86644769736209e-06,1.3423551625979169
순이익률/NNG,22,8,29,6.511646079012314e-06,3.2759402255566742e-06,1.987718221539223
다급/NNG,32,4,35,9.471485205836092e-06,1.6379701127783371e-06,5.782453008114104
빨리/MAG;금리/NNG;내리/VV,17,4,20,5.031726515600424e-06,1.6379701127783371e-06,3.071928160560617
언제/MAG,212,72,283,6.274858948866412e-05,2.9483462030010068e-05,2.12826395437533
거점/NNG,94,43,136,2.7822487792143523e-05,1.7608178712367125e-05,1.5800889033800165
시설확충/NNG,18,3,20,5.327710428282802e-06,1.2284775845837528e-06,4.336839756085578
돌아와/VV,31,9,39,9.175501293153715e-06,3.6854327537512585e-06,2.4896672673824614
희소/NNG,23,5,27,6.8076299916946914e-06,2.0474626409729214e-06,3.324910479665609
비난/NNG,76,26,101,2.249477736386072e-05,1.0646805733059192e-05,2.112819368349384
행정처분/NNG,44,2,45,1.3023292158024628e-05,8.189850563891686e-07,15.901745772313784
공직자/NNG,30,6,35,8.879517380471337e-06,2.4569551691675057e-06,3.614033130071314
매출/NNG;오르/VV,38,5,42,1.124738868193036e-05,2.0474626409729214e-06,5.493330357708398
나타낸다면/VV,19,10,28,5.62369434096518e-06,4.094925281945843e-06,1.3733325894270996
기대/NNG;금리/NNG;하락/NNG,19,10,28,5.62369434096518e-06,4.094925281945843e-06,1.3733325894270996
힘주/VV,17,3,19,5.031726515600424e-06,1.2284775845837528e-06,4.095904214080822
의무/NNG,351,183,533,0.0001038903533515,7.493713265960893e-05,1.3863668072732582
쓴다/VV,16,6,21,4.735742602918046e-06,2.4569551691675057e-06,1.9274843360380345
그해/NNG,15,5,19,4.439758690235668e-06,2.0474626409729214e-06,2.168419878042789
입지/NNG,316,122,437,9.35309164076314e-05,4.995808843973928e-05,1.8721876542664515
부동산투자신탁/NNG,55,25,79,1.6279115197530783e-05,1.0237313204864608e-05,1.5901745772313784
