단어,up,down,total,prob_up,prob_down,polarity_score
경제/NNG;경착륙/NNG,9,17,25,2.663855214141401e-06,6.961372979307933e-06,0.3826623314193156
수입국/NNG,25,28,52,7.399597817059448e-06,1.146579078944836e-05,0.6453630589413062
초안/NNG,34,34,67,1.0063453031200847e-05,1.3922745958615866e-05,0.7228066260142628
추이/NNG,4901,5515,10415,0.0014506171560563,0.0022583512929931,0.6423345918578246
지표/NNG;부진/NNG,22,21,42,6.511646079012314e-06,8.59934309208627e-06,0.7572259891577993
소극적/VAX,105,102,206,3.107831083164968e-05,4.17682378758476e-05,0.7440656444264472
차액/NNG,31,31,61,9.175501293153715e-06,1.2694268374032111e-05,0.7228066260142629
부실채권/NNG;증가/NNG,7,11,17,2.0718873887766454e-06,4.504417810140428e-06,0.4599678529181673
세계/NNG;경제/NNG;불확실성/NNG,14,18,31,4.143774777553291e-06,7.370865507502517e-06,0.5621829313444268
대통령탄핵안/NNG,7,11,17,2.0718873887766454e-06,4.504417810140428e-06,0.4599678529181673
화토/NNG,19,20,38,5.62369434096518e-06,8.189850563891686e-06,0.6866662947135498
아트/NNG,17,19,35,5.031726515600424e-06,7.780358035697102e-06,0.6467217180127615
경제/NNG;성장률/NNG;하향/NNG,12,12,23,3.5518069521885345e-06,4.913910338335011e-06,0.7228066260142629
